UTC,UTC -11,UTC -10,UTC -9,UTC -8,UTC -7,UTC -6,UTC -5,UTC -4,UTC -3,UTC -2,UTC -1,UTC 0,UTC 1,UTC 2,UTC 3,UTC 4,UTC 5,UTC 6,UTC 7,UTC 8,UTC 9,UTC 10,UTC 11
Fri Dec 16 00:00:00 2022,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM
Fri Dec 16 01:00:00 2022,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday PM
Fri Dec 16 02:00:00 2022,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday PM,Friday PM
Fri Dec 16 03:00:00 2022,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday PM,Friday PM,Friday PM
Fri Dec 16 04:00:00 2022,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday PM,Friday PM,Friday PM,Friday PM
Fri Dec 16 05:00:00 2022,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM
Fri Dec 16 06:00:00 2022,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM
Fri Dec 16 07:00:00 2022,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM
Fri Dec 16 08:00:00 2022,Thursday PM,Thursday PM,Thursday PM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM
Fri Dec 16 09:00:00 2022,Thursday PM,Thursday PM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday AM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM,Friday PM
