UTC,UTC -11,UTC -10,UTC -9,UTC -8,UTC -7,UTC -6,UTC -5,UTC -4,UTC -3,UTC -2,UTC -1,UTC 0,UTC 1,UTC 2,UTC 3,UTC 4,UTC 5,UTC 6,UTC 7,UTC 8,UTC 9,UTC 10,UTC 11
Thu Feb 17 00:00:00 2022,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM
Thu Feb 17 01:00:00 2022,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday PM
Thu Feb 17 02:00:00 2022,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday PM,Thursday PM
Thu Feb 17 03:00:00 2022,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday PM,Thursday PM,Thursday PM
Thu Feb 17 04:00:00 2022,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday PM,Thursday PM,Thursday PM,Thursday PM
Thu Feb 17 05:00:00 2022,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM
Thu Feb 17 06:00:00 2022,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM
Thu Feb 17 07:00:00 2022,Wednesday PM,Wednesday PM,Wednesday PM,Wednesday PM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM
Thu Feb 17 08:00:00 2022,Wednesday PM,Wednesday PM,Wednesday PM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM
Thu Feb 17 09:00:00 2022,Wednesday PM,Wednesday PM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday AM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM,Thursday PM
